date,order_id,region,channel,segment,product,customer,units,unit_price,discount_rate,revenue,cost,gross_profit,margin,target_revenue
2025-07-09,ORD-01885,Centro-Oeste,Venda direta,SMB,Enterprise Pro,Nexo Energia,5,60069.31,0.0555,314341.53,188728.46,125613.07,0.3996,324023.51
2025-07-07,ORD-01886,Sudeste,Digital,Enterprise,Revenue Starter,Nexo Energia,1,17602.60,0.0621,18007.84,10188.25,7819.59,0.4342,18523.57
2025-07-01,ORD-01887,Sul,Venda direta,Mid-market,Data Cloud,Aurora Foods,3,47132.62,0.0487,155864.27,100322.85,55541.42,0.3563,159983.59
2025-07-03,ORD-01888,Sudeste,Parceiros,Enterprise,Enterprise Pro,Horizonte Telecom,1,63656.18,0.1204,61930.62,38431.34,23499.29,0.3794,65046.45
2025-07-02,ORD-01889,Sudeste,Outros,SMB,Data Cloud,Cobalto Indústria,3,49693.32,0.0461,162622.53,102469.25,60153.28,0.3699,170767.90
2025-07-02,ORD-01890,Sul,Digital,SMB,Revenue Starter,Prisma Serviços,2,18056.84,0.0543,39277.60,21856.10,17421.49,0.4435,41209.57
2025-07-14,ORD-01891,Centro-Oeste,Outros,Mid-market,Enterprise Plus,Aurora Foods,3,70833.09,0.0362,237086.30,166130.48,70955.82,0.2993,244206.64
2025-07-05,ORD-01892,Sudeste,Venda direta,Mid-market,Enterprise Pro,Cobalto Indústria,2,59634.27,0.0518,125448.15,72929.75,52518.40,0.4186,129285.91
2025-07-24,ORD-01893,Nordeste,Venda direta,Mid-market,Enterprise Pro,Aurora Foods,1,60196.94,0.0413,63952.84,37316.48,26636.36,0.4165,65898.67
2025-07-10,ORD-01894,Sul,Venda direta,Enterprise,Enterprise Pro,Orbe Retail,1,61699.50,0.0354,70142.46,40896.47,29245.98,0.4170,72957.77
2025-07-19,ORD-01895,Sudeste,Venda direta,Enterprise,Revenue Starter,Pulsar Tech,2,18533.49,0.0568,38582.66,21262.22,17320.44,0.4489,40238.74
2025-07-19,ORD-01896,Sudeste,Venda direta,Mid-market,Analytics Core,Horizonte Telecom,4,34420.70,0.0622,150952.53,102669.13,48283.41,0.3199,158118.80
2025-07-21,ORD-01897,Nordeste,Digital,SMB,Data Cloud,Vértice Logística,4,48094.45,0.0511,205306.34,129289.84,76016.50,0.3703,210607.64
2025-07-07,ORD-01898,Sul,Venda direta,SMB,Enterprise Pro,Mosaico Labs,3,60224.10,0.0411,198926.60,119121.59,79805.01,0.4012,207800.47
2025-07-09,ORD-01899,Nordeste,Venda direta,Mid-market,Revenue Starter,Via Norte,3,17867.42,0.0459,56678.83,31236.61,25442.22,0.4489,60026.31
2025-07-20,ORD-01900,Sul,Digital,Enterprise,Revenue Starter,Atlas Group,1,17427.85,0.0658,18874.76,10679.44,8195.32,0.4342,19646.53
2025-08-12,ORD-01901,Nordeste,Parceiros,Mid-market,Revenue Starter,Prisma Serviços,3,18333.04,0.0967,57063.52,33814.99,23248.53,0.4074,58492.07
2025-08-15,ORD-01902,Nordeste,Venda direta,Mid-market,Data Cloud,Aurora Foods,3,48536.81,0.0678,148963.43,94747.47,54215.97,0.3640,157423.78
2025-08-08,ORD-01903,Nordeste,Venda direta,Mid-market,Revenue Starter,Mosaico Labs,3,18005.84,0.0493,58736.39,33020.27,25716.12,0.4378,61864.20
2025-08-04,ORD-01904,Sudeste,Parceiros,Enterprise,Data Cloud,Prisma Serviços,1,46724.49,0.1234,46398.35,31144.56,15253.79,0.3288,47640.96
2025-08-09,ORD-01905,Sudeste,Parceiros,Mid-market,Enterprise Pro,Pulsar Tech,3,60010.93,0.1204,179099.69,111676.69,67422.99,0.3765,186543.56
2025-08-12,ORD-01906,Nordeste,Digital,SMB,Enterprise Pro,Aurora Foods,5,61669.17,0.0807,325461.32,193343.56,132117.77,0.4059,338839.63
2025-08-08,ORD-01907,Sudeste,Parceiros,SMB,Analytics Core,Horizonte Telecom,5,35753.35,0.1226,173169.76,124799.96,48369.81,0.2793,179495.32
2025-08-18,ORD-01908,Sudeste,Digital,Mid-market,Data Cloud,Cobalto Indústria,3,48467.28,0.0633,155658.52,98005.20,57653.32,0.3704,164929.73
2025-08-04,ORD-01909,Sudeste,Digital,Mid-market,Revenue Starter,Via Norte,3,17654.93,0.0707,54435.50,30830.80,23604.71,0.4336,56997.09
2025-08-21,ORD-01910,Sul,Venda direta,Enterprise,Analytics Core,Nexo Energia,1,35514.86,0.0605,38913.13,27121.15,11791.99,0.3030,41192.20
2025-08-09,ORD-01911,Sul,Venda direta,SMB,Data Cloud,Vértice Logística,4,46199.07,0.0539,197119.65,128561.98,68557.67,0.3478,202752.36
2025-08-12,ORD-01912,Sudeste,Parceiros,Enterprise,Analytics Core,Aurora Foods,2,34669.28,0.1185,68211.66,48125.20,20086.46,0.2945,72126.57
2025-08-20,ORD-01913,Sudeste,Outros,Enterprise,Enterprise Pro,Orbe Retail,1,60197.31,0.0440,67676.87,40661.39,27015.47,0.3992,70290.02
2025-08-02,ORD-01914,Sudeste,Digital,Enterprise,Enterprise Plus,Prisma Serviços,1,73452.73,0.0524,77286.73,55518.24,21768.49,0.2817,79901.87
2025-08-16,ORD-01915,Nordeste,Venda direta,Enterprise,Enterprise Plus,Aurora Foods,1,72112.36,0.0556,79645.59,57435.13,22210.46,0.2789,82248.45
2025-08-14,ORD-01916,Sudeste,Digital,Enterprise,Revenue Starter,Pulsar Tech,1,18212.37,0.0533,18911.47,10463.96,8447.51,0.4467,19754.75
2025-08-08,ORD-01917,Sudeste,Venda direta,Enterprise,Revenue Starter,Mosaico Labs,1,18572.71,0.0505,19450.78,10961.11,8489.66,0.4365,19990.13
2025-08-17,ORD-01918,Sudeste,Parceiros,Enterprise,Enterprise Pro,Mosaico Labs,1,61531.11,0.0975,64909.32,40722.86,24186.46,0.3726,68510.87
2025-08-04,ORD-01919,Sudeste,Parceiros,SMB,Enterprise Plus,Orbe Retail,3,73808.14,0.1030,224215.04,162252.53,61962.52,0.2764,237576.97
2025-08-15,ORD-01920,Sudeste,Parceiros,Mid-market,Revenue Starter,Pulsar Tech,3,18484.53,0.0913,56174.64,32215.70,23958.94,0.4265,58860.05
2025-08-03,ORD-01921,Centro-Oeste,Outros,Mid-market,Enterprise Pro,Vértice Logística,2,64447.71,0.0673,136549.25,80373.31,56175.94,0.4114,143847.81
2025-08-13,ORD-01922,Sul,Parceiros,Mid-market,Data Cloud,Lumina Saúde,3,49356.33,0.1132,143378.45,97114.40,46264.05,0.3227,147513.80
2025-08-07,ORD-01923,Sudeste,Venda direta,Enterprise,Data Cloud,Via Norte,1,49815.15,0.0667,54036.97,34051.76,19985.21,0.3698,57276.93
2025-08-20,ORD-01924,Centro-Oeste,Parceiros,Enterprise,Analytics Core,Atlas Group,2,34928.99,0.0918,73745.46,52286.26,21459.20,0.2910,77911.20
2025-08-09,ORD-01925,Nordeste,Digital,SMB,Enterprise Pro,Orbe Retail,4,63048.64,0.0823,267863.40,158438.69,109424.71,0.4085,277234.96
2025-08-07,ORD-01926,Sul,Parceiros,SMB,Revenue Starter,Pulsar Tech,3,18146.48,0.1084,55020.85,31694.02,23326.83,0.4240,57345.88
2025-08-01,ORD-01927,Sul,Parceiros,SMB,Analytics Core,Prisma Serviços,4,34332.10,0.1003,144657.83,104939.30,39718.53,0.2746,149893.62
2025-08-22,ORD-01928,Sudeste,Outros,Enterprise,Revenue Starter,Aurora Foods,2,18248.52,0.0427,38652.38,21588.08,17064.30,0.4415,40359.26
2025-08-22,ORD-01929,Centro-Oeste,Venda direta,Mid-market,Enterprise Pro,Nexo Energia,2,59528.04,0.0538,122840.73,71696.32,51144.41,0.4163,127474.98
2025-08-23,ORD-01930,Sudeste,Digital,Enterprise,Enterprise Pro,Orbe Retail,1,59890.84,0.0690,63914.47,38346.28,25568.18,0.4000,66238.75
2025-08-14,ORD-01931,Sudeste,Parceiros,SMB,Data Cloud,Lumina Saúde,5,47267.73,0.1156,244256.61,159858.10,84398.52,0.3455,250518.56
2025-08-11,ORD-01932,Sul,Parceiros,SMB,Data Cloud,Atlas Group,3,49814.45,0.1110,145138.39,95949.34,49189.04,0.3389,152154.61
2025-08-17,ORD-01933,Sul,Venda direta,Enterprise,Data Cloud,Orbe Retail,2,49753.81,0.0384,111102.57,70381.18,40721.38,0.3665,116994.92
2025-08-15,ORD-01934,Sudeste,Venda direta,Enterprise,Enterprise Plus,Horizonte Telecom,1,71004.13,0.0498,76055.36,54581.95,21473.41,0.2823,77974.29
2025-08-06,ORD-01935,Sudeste,Venda direta,Mid-market,Data Cloud,Cobalto Indústria,2,49641.90,0.0483,105862.02,67447.42,38414.60,0.3629,111015.73
2025-08-15,ORD-01936,Nordeste,Venda direta,Enterprise,Data Cloud,Lumina Saúde,2,47840.01,0.0644,100458.49,64902.67,35555.82,0.3539,105209.39
2025-08-20,ORD-01937,Sul,Parceiros,Enterprise,Enterprise Pro,Atlas Group,1,61009.68,0.0907,64722.38,39571.74,25150.65,0.3886,67148.42
2025-08-10,ORD-01938,Sul,Venda direta,Enterprise,Revenue Starter,Nexo Energia,1,18494.00,0.0651,19768.84,10960.66,8808.18,0.4456,20437.85
2025-08-06,ORD-01939,Sul,Parceiros,Enterprise,Data Cloud,Prisma Serviços,2,46780.50,0.0987,92873.17,62378.16,30495.01,0.3284,95564.79
2025-08-24,ORD-01940,Sudeste,Parceiros,Mid-market,Analytics Core,Aurora Foods,4,35676.28,0.1058,149439.32,107945.47,41493.85,0.2777,158364.24
2025-08-18,ORD-01941,Sul,Parceiros,SMB,Analytics Core,Vértice Logística,6,35904.80,0.1156,211840.82,150212.30,61628.52,0.2909,223607.98
2025-08-25,ORD-01942,Centro-Oeste,Digital,Mid-market,Enterprise Pro,Mosaico Labs,3,62619.78,0.0825,202325.19,120037.18,82288.01,0.4067,212500.13
2025-08-10,ORD-01943,Sul,Digital,Enterprise,Analytics Core,Orbe Retail,2,34838.11,0.0544,76069.88,52957.09,23112.79,0.3038,78471.25
2025-08-19,ORD-01944,Sudeste,Venda direta,SMB,Data Cloud,Via Norte,5,46196.57,0.0645,252998.73,160449.76,92548.97,0.3658,264828.51
2025-08-21,ORD-01945,Sudeste,Parceiros,SMB,Enterprise Pro,Aurora Foods,5,61174.30,0.1123,316095.51,191364.84,124730.68,0.3946,329618.99
2025-08-16,ORD-01946,Sul,Venda direta,SMB,Analytics Core,Via Norte,2,34993.71,0.0509,75045.20,52436.23,22608.97,0.3013,78531.95
2025-08-23,ORD-01947,Sudeste,Venda direta,Enterprise,Enterprise Plus,Atlas Group,1,71923.70,0.0459,80616.95,56858.66,23758.29,0.2947,82818.87
2025-08-09,ORD-01948,Sudeste,Digital,Enterprise,Data Cloud,Via Norte,2,49442.63,0.0784,102596.65,66225.03,36371.63,0.3545,106975.95
2025-08-02,ORD-01949,Sul,Venda direta,Mid-market,Enterprise Plus,Horizonte Telecom,2,73504.04,0.0402,157633.25,111098.07,46535.18,0.2952,163556.91
2025-08-15,ORD-01950,Sudeste,Parceiros,Enterprise,Data Cloud,Nexo Energia,2,47578.69,0.1119,92373.99,61702.70,30671.29,0.3320,94866.31
2025-08-10,ORD-01951,Sudeste,Venda direta,SMB,Revenue Starter,Horizonte Telecom,5,18391.68,0.0636,94368.68,53223.25,41145.43,0.4360,97909.59
2025-08-01,ORD-01952,Sudeste,Parceiros,SMB,Revenue Starter,Lumina Saúde,6,17854.67,0.1199,104797.26,62496.04,42301.22,0.4036,109673.14
2025-08-19,ORD-01953,Sul,Digital,Enterprise,Revenue Starter,Pulsar Tech,2,17787.34,0.0685,37088.11,20381.82,16706.29,0.4504,39176.57
2025-08-03,ORD-01954,Sudeste,Outros,Enterprise,Analytics Core,Pulsar Tech,2,33685.38,0.0441,72745.04,50696.39,22048.65,0.3031,76194.15
2025-08-01,ORD-01955,Nordeste,Venda direta,Mid-market,Data Cloud,Mosaico Labs,3,48961.18,0.0518,162646.79,105265.37,57381.42,0.3528,169270.87
2025-08-03,ORD-01956,Sudeste,Parceiros,SMB,Analytics Core,Aurora Foods,3,34496.63,0.0908,106439.25,76492.63,29946.62,0.2813,112555.36
2025-08-19,ORD-01957,Sul,Digital,SMB,Data Cloud,Aurora Foods,3,48971.08,0.0751,156506.48,101591.97,54914.51,0.3509,162900.06
2025-08-14,ORD-01958,Sudeste,Outros,Enterprise,Enterprise Pro,Cobalto Indústria,1,64072.41,0.0398,71811.15,42727.50,29083.65,0.4050,75474.65
2025-08-19,ORD-01959,Sudeste,Parceiros,Enterprise,Analytics Core,Cobalto Indústria,2,36215.16,0.1119,74809.49,53475.24,21334.25,0.2852,77290.55
2025-08-25,ORD-01960,Sudeste,Venda direta,Mid-market,Data Cloud,Prisma Serviços,4,48853.88,0.0480,219144.38,137659.85,81484.53,0.3718,226376.96
2025-08-07,ORD-01961,Sudeste,Venda direta,Mid-market,Analytics Core,Orbe Retail,3,35117.16,0.0376,114947.24,80597.42,34349.82,0.2988,120129.20
2025-08-21,ORD-01962,Sudeste,Venda direta,Enterprise,Enterprise Pro,Mosaico Labs,2,61972.84,0.0645,131320.73,76935.53,54385.19,0.4141,138132.51
2025-08-14,ORD-01963,Sudeste,Digital,Enterprise,Analytics Core,Prisma Serviços,1,33940.80,0.0620,36054.84,24453.30,11601.55,0.3218,38096.58
2025-08-08,ORD-01964,Sudeste,Parceiros,Mid-market,Analytics Core,Pulsar Tech,2,35764.69,0.1198,69928.24,49428.76,20499.48,0.2932,72084.82
2025-08-03,ORD-01965,Sul,Parceiros,Enterprise,Revenue Starter,Horizonte Telecom,1,17643.10,0.1131,17521.13,10441.98,7079.15,0.4040,18176.48
2025-08-06,ORD-01966,Nordeste,Venda direta,Mid-market,Analytics Core,Horizonte Telecom,3,33832.19,0.0419,107201.66,75001.03,32200.63,0.3004,113481.60
2025-08-18,ORD-01967,Nordeste,Digital,Enterprise,Enterprise Plus,Pulsar Tech,1,70237.08,0.0546,74293.83,53437.39,20856.44,0.2807,76596.78
2025-08-19,ORD-01968,Sudeste,Venda direta,Mid-market,Enterprise Plus,Horizonte Telecom,2,70819.17,0.0432,147818.27,105291.42,42526.85,0.2877,155914.10
2025-08-23,ORD-01969,Sul,Venda direta,Enterprise,Revenue Starter,Nexo Energia,1,17420.52,0.0528,19257.81,10587.78,8670.03,0.4502,20287.37
2025-08-11,ORD-01970,Nordeste,Venda direta,Mid-market,Revenue Starter,Atlas Group,2,18089.02,0.0662,39536.81,22226.30,17310.51,0.4378,41695.34
2025-08-04,ORD-01971,Sudeste,Venda direta,SMB,Data Cloud,Aurora Foods,3,46548.24,0.0606,148667.50,93743.83,54923.67,0.3694,155658.47
2025-08-20,ORD-01972,Sudeste,Parceiros,SMB,Enterprise Plus,Horizonte Telecom,6,70481.41,0.1088,418093.89,307198.57,110895.32,0.2652,430165.43
2025-08-10,ORD-01973,Sudeste,Digital,SMB,Enterprise Plus,Aurora Foods,4,71817.37,0.0689,292005.71,206630.48,85375.23,0.2924,300481.29
2025-08-26,ORD-01974,Sul,Digital,Mid-market,Enterprise Plus,Via Norte,3,68541.09,0.0680,209677.30,146900.75,62776.55,0.2994,215456.03
2025-08-22,ORD-01975,Sudeste,Parceiros,Enterprise,Enterprise Plus,Mosaico Labs,1,69013.68,0.0964,71640.09,52019.39,19620.70,0.2739,73768.51
2025-08-12,ORD-01976,Sudeste,Parceiros,Enterprise,Enterprise Pro,Atlas Group,1,61804.63,0.1119,64754.97,40476.09,24278.88,0.3749,67858.57
2025-08-05,ORD-01977,Nordeste,Parceiros,Mid-market,Enterprise Pro,Nexo Energia,3,60064.31,0.1151,175094.03,107760.88,67333.14,0.3846,180268.21
2025-08-26,ORD-01978,Sudeste,Venda direta,Enterprise,Enterprise Pro,Horizonte Telecom,1,60028.89,0.0640,62077.10,36034.87,26042.23,0.4195,63981.85
2025-08-11,ORD-01979,Centro-Oeste,Venda direta,Mid-market,Enterprise Pro,Cobalto Indústria,3,63576.09,0.0391,208260.23,122081.15,86179.09,0.4138,216255.38
2025-08-02,ORD-01980,Sul,Outros,Mid-market,Analytics Core,Prisma Serviços,4,34537.52,0.0474,147612.49,103148.29,44464.20,0.3012,153019.85
2025-08-05,ORD-01981,Sul,Parceiros,SMB,Revenue Starter,Via Norte,3,17459.32,0.1207,53812.52,31256.69,22555.83,0.4192,56381.24
2025-08-24,ORD-01982,Sudeste,Venda direta,Mid-market,Analytics Core,Via Norte,2,33787.27,0.0609,72017.91,49139.76,22878.15,0.3177,75529.19
2025-08-05,ORD-01983,Sudeste,Parceiros,Mid-market,Enterprise Plus,Vértice Logística,2,70314.97,0.1023,143079.07,105335.15,37743.91,0.2638,147359.49
2025-08-17,ORD-01984,Nordeste,Digital,Enterprise,Analytics Core,Vértice Logística,2,35435.78,0.0831,71898.21,49792.32,22105.88,0.3075,75885.89
2025-08-15,ORD-01985,Nordeste,Venda direta,SMB,Enterprise Pro,Cobalto Indústria,4,60110.01,0.0528,258145.66,149713.89,108431.78,0.4200,266184.56
2025-08-07,ORD-01986,Nordeste,Venda direta,Enterprise,Enterprise Pro,Prisma Serviços,1,62474.86,0.0677,67701.81,40170.12,27531.69,0.4067,70094.43
2025-08-16,ORD-01987,Sudeste,Venda direta,SMB,Data Cloud,Via Norte,3,46870.76,0.0513,157052.32,102362.49,54689.83,0.3482,165543.77
2025-08-05,ORD-01988,Nordeste,Digital,Mid-market,Analytics Core,Vértice Logística,3,34764.89,0.0538,116103.14,79667.46,36435.68,0.3138,121103.46
2025-08-06,ORD-01989,Sudeste,Venda direta,Enterprise,Data Cloud,Horizonte Telecom,1,46154.18,0.0691,47220.56,30619.93,16600.63,0.3516,48600.21
2025-08-08,ORD-01990,Sul,Digital,Mid-market,Enterprise Plus,Prisma Serviços,4,73315.82,0.0705,309169.70,217387.09,91782.61,0.2969,324031.08
2025-08-11,ORD-01991,Nordeste,Parceiros,SMB,Enterprise Plus,Via Norte,5,72881.93,0.1036,378127.63,281269.43,96858.20,0.2562,394619.71
2025-08-01,ORD-01992,Sudeste,Venda direta,Enterprise,Enterprise Pro,Prisma Serviços,1,62375.05,0.0585,65842.32,38030.04,27812.28,0.4224,68580.21
2025-08-02,ORD-01993,Sul,Digital,Mid-market,Enterprise Pro,Lumina Saúde,3,59862.03,0.0558,187040.85,109166.12,77874.73,0.4164,197254.71
2025-08-07,ORD-01994,Sudeste,Parceiros,Enterprise,Revenue Starter,Via Norte,1,17888.67,0.1249,17976.36,10730.62,7245.74,0.4031,18653.12
2025-08-09,ORD-01995,Sudeste,Venda direta,Mid-market,Revenue Starter,Cobalto Indústria,4,17530.30,0.0596,73905.26,41557.83,32347.43,0.4377,76720.95
2025-08-01,ORD-01996,Sul,Outros,Enterprise,Enterprise Pro,Nexo Energia,1,62016.67,0.0529,67944.33,39874.14,28070.19,0.4131,69701.48
2025-08-26,ORD-01997,Sul,Venda direta,Mid-market,Enterprise Pro,Aurora Foods,3,59927.81,0.0487,198534.06,116127.04,82407.02,0.4151,205739.24
2025-08-05,ORD-01998,Sudeste,Venda direta,Enterprise,Analytics Core,Horizonte Telecom,1,34960.63,0.0642,37359.38,25961.10,11398.28,0.3051,38515.55
2025-08-03,ORD-01999,Nordeste,Digital,Enterprise,Analytics Core,Nexo Energia,2,34055.73,0.0663,73020.79,50050.69,22970.09,0.3146,75221.66
2025-08-25,ORD-02000,Nordeste,Parceiros,Mid-market,Revenue Starter,Cobalto Indústria,2,18097.89,0.0938,36135.09,21122.03,15013.06,0.4155,37304.96
2025-08-18,ORD-02001,Sudeste,Venda direta,SMB,Data Cloud,Prisma Serviços,5,49468.30,0.0450,260034.31,163794.64,96239.67,0.3701,271285.85
2025-08-06,ORD-02002,Sul,Venda direta,Mid-market,Revenue Starter,Vértice Logística,2,17764.44,0.0575,37703.96,21571.30,16132.66,0.4279,39506.33
2025-08-16,ORD-02003,Nordeste,Venda direta,SMB,Enterprise Pro,Orbe Retail,3,63802.06,0.0492,213597.57,124093.22,89504.35,0.4190,225068.21
2025-08-12,ORD-02004,Centro-Oeste,Venda direta,Enterprise,Data Cloud,Mosaico Labs,1,46719.52,0.0586,50423.57,32386.30,18037.28,0.3577,53227.99
2025-08-11,ORD-02005,Sudeste,Parceiros,Enterprise,Data Cloud,Aurora Foods,1,49518.10,0.0912,52892.34,35012.88,17879.45,0.3380,55977.10
2025-08-08,ORD-02006,Sudeste,Digital,Enterprise,Data Cloud,Prisma Serviços,2,49089.76,0.0666,100547.80,64820.05,35727.75,0.3553,105668.42
2025-08-08,ORD-02007,Sudeste,Venda direta,Enterprise,Data Cloud,Mosaico Labs,2,48805.23,0.0388,107738.53,70171.62,37566.91,0.3487,113038.37
2025-08-14,ORD-02008,Centro-Oeste,Outros,Enterprise,Data Cloud,Horizonte Telecom,1,47434.87,0.0498,50670.46,33049.04,17621.42,0.3478,52047.22
2025-09-08,ORD-02009,Sudeste,Parceiros,SMB,Data Cloud,Lumina Saúde,4,48340.77,0.0958,197471.35,131638.65,65832.70,0.3334,203236.87
2025-09-09,ORD-02010,Sudeste,Venda direta,SMB,Data Cloud,Cobalto Indústria,5,47065.10,0.0561,249572.11,162290.32,87281.79,0.3497,257179.68
2025-09-23,ORD-02011,Sudeste,Parceiros,Mid-market,Revenue Starter,Horizonte Telecom,3,17431.31,0.0934,53176.97,31205.85,21971.13,0.4132,56145.69
2025-09-02,ORD-02012,Sudeste,Outros,Enterprise,Data Cloud,Prisma Serviços,1,49718.98,0.0638,54768.51,35574.95,19193.56,0.3504,57474.80
2025-09-22,ORD-02013,Sudeste,Parceiros,Enterprise,Analytics Core,Nexo Energia,1,33962.74,0.1098,33333.09,23729.95,9603.14,0.2881,34621.26
2025-09-27,ORD-02014,Sudeste,Parceiros,Enterprise,Enterprise Plus,Lumina Saúde,1,72359.94,0.1162,73121.28,52956.41,20164.87,0.2758,77497.81
2025-09-05,ORD-02015,Sudeste,Outros,Mid-market,Enterprise Pro,Atlas Group,2,62807.43,0.0377,140331.99,83017.60,57314.40,0.4084,147945.46
2025-09-05,ORD-02016,Sudeste,Venda direta,Enterprise,Revenue Starter,Via Norte,1,18069.87,0.0494,19321.20,11060.85,8260.35,0.4275,20480.13
2025-09-03,ORD-02017,Sudeste,Venda direta,Mid-market,Enterprise Plus,Lumina Saúde,3,70642.14,0.0393,236629.76,170257.14,66372.62,0.2805,246183.65
2025-09-05,ORD-02018,Sul,Venda direta,Enterprise,Analytics Core,Orbe Retail,1,35716.58,0.0455,38762.10,26756.44,12005.66,0.3097,40922.84
2025-09-26,ORD-02019,Sudeste,Venda direta,Enterprise,Analytics Core,Orbe Retail,1,36185.20,0.0511,38057.16,26116.78,11940.37,0.3137,40324.97
2025-09-23,ORD-02020,Sul,Parceiros,Enterprise,Revenue Starter,Horizonte Telecom,2,18208.67,0.1247,36769.53,21179.45,15590.08,0.4240,37846.44
2025-09-22,ORD-02021,Sudeste,Digital,Enterprise,Enterprise Plus,Aurora Foods,1,72840.08,0.0704,78201.44,55562.06,22639.38,0.2895,81818.02
2025-09-23,ORD-02022,Sul,Venda direta,Enterprise,Data Cloud,Via Norte,1,48847.96,0.0679,52818.85,34138.60,18680.25,0.3537,55641.90
2025-09-03,ORD-02023,Centro-Oeste,Parceiros,Mid-market,Analytics Core,Cobalto Indústria,4,33847.74,0.0932,138612.10,100204.23,38407.88,0.2771,144527.21
2025-09-08,ORD-02024,Sul,Outros,Enterprise,Analytics Core,Horizonte Telecom,1,35735.39,0.0547,38214.33,26711.80,11502.52,0.3010,40240.48
2025-09-21,ORD-02025,Sudeste,Digital,Enterprise,Revenue Starter,Via Norte,1,18158.31,0.0724,18649.58,10553.29,8096.29,0.4341,19583.72
2025-09-16,ORD-02026,Sul,Venda direta,Mid-market,Analytics Core,Orbe Retail,3,34568.08,0.0502,113066.34,78384.31,34682.02,0.3067,118113.29
2025-09-10,ORD-02027,Centro-Oeste,Venda direta,Enterprise,Analytics Core,Pulsar Tech,1,34873.26,0.0589,37167.24,25835.41,11331.82,0.3049,39239.03
2025-09-19,ORD-02028,Sudeste,Digital,Enterprise,Revenue Starter,Vértice Logística,2,17307.39,0.0676,37585.20,21358.86,16226.34,0.4317,38853.03
2025-09-18,ORD-02029,Sudeste,Venda direta,SMB,Analytics Core,Atlas Group,6,34858.55,0.0553,217332.19,148037.94,69294.25,0.3188,227284.74
2025-09-21,ORD-02030,Nordeste,Venda direta,Mid-market,Analytics Core,Vértice Logística,3,34106.37,0.0411,114604.32,78737.08,35867.24,0.3130,118789.46
2025-09-19,ORD-02031,Sudeste,Venda direta,Enterprise,Enterprise Plus,Lumina Saúde,1,72272.75,0.0478,80767.24,57396.78,23370.46,0.2894,85504.01
2025-09-23,ORD-02032,Sudeste,Digital,Enterprise,Data Cloud,Prisma Serviços,1,48833.94,0.0520,51445.46,32809.97,18635.50,0.3622,54030.91
2025-09-13,ORD-02033,Sudeste,Venda direta,Mid-market,Data Cloud,Vértice Logística,2,46522.10,0.0549,98192.31,62359.81,35832.50,0.3649,103595.74
2025-09-25,ORD-02034,Nordeste,Digital,Enterprise,Enterprise Pro,Nexo Energia,1,60757.60,0.0724,66200.34,38944.58,27255.76,0.4117,67949.82
2025-09-01,ORD-02035,Sul,Venda direta,Mid-market,Enterprise Pro,Mosaico Labs,2,61635.88,0.0354,132993.39,78267.57,54725.82,0.4115,138680.54
2025-09-19,ORD-02036,Nordeste,Outros,Enterprise,Enterprise Plus,Via Norte,1,72373.37,0.0445,78506.92,56621.03,21885.89,0.2788,81881.78
2025-09-18,ORD-02037,Nordeste,Venda direta,SMB,Revenue Starter,Cobalto Indústria,3,17775.87,0.0627,55414.81,30895.78,24519.03,0.4425,57100.56
2025-09-15,ORD-02038,Sudeste,Parceiros,Enterprise,Enterprise Pro,Orbe Retail,1,63865.68,0.1231,63500.72,38932.93,24567.79,0.3869,66832.51
2025-09-17,ORD-02039,Nordeste,Venda direta,SMB,Data Cloud,Orbe Retail,3,47948.31,0.0490,152497.99,99022.60,53475.39,0.3507,157184.14
2025-09-06,ORD-02040,Sul,Venda direta,Enterprise,Data Cloud,Horizonte Telecom,1,46594.38,0.0571,51664.77,32482.94,19181.83,0.3713,53948.39
2025-09-06,ORD-02041,Sul,Digital,Mid-market,Enterprise Plus,Atlas Group,2,72997.59,0.0679,152464.99,106692.76,45772.23,0.3002,157417.97
